Brand,Model.Number,Price,Photo,Engine.Type,Body.Type,Fuel.Type,Gearbox.Type,Power.hp,Displacement.l,Torque.lbft,Cylinders,Drivetrain,MPG.City,MPG.Highway,Seats,Doors,Height.in,Length.in,Width.in,Wheelbase.in,Clearance.in,Air.Conditioner,Heater,AntiLock.Braking.System,Central.Locking,Power.Steering,Power.Windows,Leather.Seats,Anti.Lock.Braking,Brake.Assist,Central.Locking.1,Power.Door.Locks,Child.Safety.Locks,Night.Rear.View.Mirror,Rear.Seat.Belts,Door.Ajar.Warning,Adjustable.Seats,Crash.Sensor,Engine.Check.Warning,Rear.Camera,Anti.Theft.Device,Touch.Screen,Audio.System.Remote.Control,Speakers.Front...back,Bluetooth.Connectivity,USB...Auxiliary.Input,Adjustable.Steering.Column,Height.Adjustable.Driving.Seat,Digital.Clock,Smoke.Headlamps,Electric.Folding.Rear.View.Mirror,Automatic.Climate.Control,Low.Fuel.Warning.Light,Parking.Sensors,Bottle.Holder,Voice.Control,Seat.Belt.Warning,Vehicle.Stability.Control.System,Engine.Immobilizer,Rear.Reading.Lamp,Radio,Outside.Temperature.Display,Fog.Lights.Front...Back,Centrally.Mounted.Fuel.Tank,CD.Player,DVD.Player,Electric.Adjustable.Seats,Keyless.Entry,Tyre.Pressure.Monitor,Smart.Access.Card.Entry,Xenon.Headlamps,Halogen.Headlamps,Removable.Convertible.Top,Cassette.Player
Bentley,Flying Spur W12 2022,225700,https://www.ccarprice.com/products/Bentley_Flying_Spur_2022.jpg,6.0-liter Twin-Turbo W12 Gas,Sedan,Petrol,Automatic,626,6,664,12,all,12,19,5,4,58.4,209.3,77.9,125.8,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,Yes,,Yes,,,,,
Bentley,Continental GT Speed Convertible 2022,302400,https://www.ccarprice.com/products/Bentley_Continental_GT_Speed_Convertible_2022.jpg,6.0L Twin-Turbo W12 Gas,Convertible,Petrol,Automatic,650,6,664,12,all,12,20,4,2,55.3,190.9,76.9,112.2,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,Yes,,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,,,,,Yes,,Yes,,,,,
Bentley,Bentayga V8 2022,219800,https://www.ccarprice.com/products/Bentley_Bentayga_V8_2022_1.jpg,4.0-liter Twin-Turbo V8 Gas,SUV,Petrol,Automatic,542,4,568,NA,all,15,24,5,4,68,201.8,78.7,117.9,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,Yes,,Yes,Yes,,,,
Bentley,Bentayga Hybrid 2022,160000,https://www.ccarprice.com/products/Bentley_Bentayga_Hybrid_2022.jpg,3.0L Twin-Turbo V6 Plug-in Hybrid,SUV,Hybrid,Automatic,443,3,516,NA,all,NA,NA,5,4,68.6,202.4,78.7,117.9,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,,Yes,,Yes,,,,,
Bentley,Bentayga Hybrid 2021,160000,https://www.ccarprice.com/products/Bentley_Bentayga_Hybrid_2021.jpg,3.0L Turbo V6 Hybrid,SUV,Hybrid,Automatic,335,3,332,NA,all,NA,NA,5,4,67.3,201.8,78.7,117.9,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,,Yes,,Yes,,,,,
Bentley,Continental GT Speed 2022,274900,https://www.ccarprice.com/products/Bentley_Continental_GT_Speed_2022_1.jpg,6.0L Twin-Turbo W12 Gas,Coupe,Petrol,Automatic,650,6,664,12,all,12,20,4,2,55.3,190.9,76.9,112.2,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,,Yes,,,Yes,,,,,,,Yes,,,,,,,
Bentley,Bentayga W12 First Edition 2021,219430,https://www.ccarprice.com/products/Bentley-Bentayga-W12-First-Edition-2021.jpg,4.0-liter Twin-Turbo V8 Gas,SUV,Petrol,Automatic,542,4,568,8,all,15,24,5,4,68,201.8,78.7,117.9,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,Yes,,Yes,,,,,
Bentley,Bentayga W12 Speed 2021,245000,https://www.ccarprice.com/products/Bentley_Bentayga_W12_Speed_2021.jpg,6.0-liter Twin-Turbo W12 Gas,SUV,Petrol,Automatic,626,6,664,12,all,14,24,5,4,68,201.8,78.7,117.9,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,Yes,,Yes,,,,,
Bentley,Continental W12 Coupe 2021,218980,https://www.ccarprice.com/products/Bentley_Continental-_W12_Coupe_2021.jpg,6.0-liter Twin-Turbo W12 Gas,Coupe,Petrol,Automatic,626,6,664,12,all,12,20,4,2,55.3,190.9,76.9,112.2,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,Yes,,Yes,,,,,
Bentley,Continental V8 Coupe 2021,202600,https://www.ccarprice.com/products/Bentley-Continental-V8-Coupe-2020.jpg,4.0-liter Twin-Turbo V8 Gas,Coupe,Petrol,Automatic,542,4,568,8,all,16,26,4,2,55.3,190.9,76.9,112.2,NA,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,Yes,,Yes,,,,,
Bentley,Bentayga V8 2021,177000,https://www.ccarprice.com/products/Bentley-Bentayga-V8-2021.jpg,4.0-liter Twin-Turbo V8 Gas,SUV,Petrol,Automatic,542,4,568,8,all,15,24,5,4,68,201.8,78.7,117.9,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,Yes,,Yes,Yes,,,,
Bentley,Flying Spur W12 2021,216700,https://www.ccarprice.com/products/Bentley-Flying-Spur-W12-2021.jpg,6.0-liter Twin-Turbo W12 Gas,Sedan,Petrol,Automatic,626,6,664,12,all,12,19,5,4,58.4,209.3,77.9,125.8,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,Yes,,Yes,,,,,
Bentley,Continental V8 Convertible 2021,222700,https://www.ccarprice.com/products/Bentley_Continental_V8_Convertible_2021.jpg,4.0-liter Twin-Turbo V8 Gas,Coupe,Petrol,Automatic,542,4,568,8,all,16,26,4,2,55.1,190.9,76.9,112.2,NA,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,Yes,,Yes,,,,,
Bentley,Continental W12 2021,218900,https://www.ccarprice.com/products/Bentley_Continental_W12_2021.gif,6.0-liter Twin-Turbo W12 Gas,Coupe,Petrol,Automatic,626,6,664,12,all,12,20,4,2,55.3,190.9,76.9,112.2,NA,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,Yes,,Yes,,,,,
Bentley,Continental V8 2021,202500,https://www.ccarprice.com/products/Bentley-Continental-V8-2021.gif,4.0-liter Twin-Turbo V8 Gas,Coupe,Petrol,Automatic,542,4,568,8,all,16,26,4,2,55.3,190.9,76.9,112.2,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,Yes,,Yes,,,,,
Bentley,Continental GT W12 First Edition 2020,266660,https://www.ccarprice.com/products/Bentley-Continental-GT-W12-First-Edition-2020.jpg,6.0-liter Twin-Turbo W12 Gas,Coupe,Petrol,Automatic,626,6,664,12,all,NA,NA,4,2,55.3,190.9,76.9,112.2,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,Yes,,Yes,,,,,
Bentley,Flying Spur First Edition,259330,https://www.ccarprice.com/products/Bentley-Flying-Spur-First-Edition-2020.jpg,6.0-liter Twin-Turbo W12 Gas,Sedan,Petrol,Automatic,626,6,664,12,all,12,20,5,4,58.4,209.3,77.9,125.8,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,,,,,,Yes,,Yes,,,,,
Bentley,Continental GT W12,218900,https://www.ccarprice.com/products/Bentley-Continental-GT-W12-2020.jpg,6.0-liter Twin-Turbo W12 Gas,Coupe,Petrol,Automatic,626,6,664,NA,all,NA,NA,4,2,55.3,190.9,76.9,112.2,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,Yes,,Yes,,,,,
Bentley,Bentayga V12,235700,https://www.ccarprice.com/products/Bentley-Bentayga-V12-2020.jpg,6.0-liter Twin-Turbo W12 Gas,SUV,Petrol,Automatic,600,6,664,NA,all,12,17,5,4,68.6,202.4,78.7,117.9,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,Yes,,Yes,,,,,
Bentley,Bentayga V8 2021,177000,https://www.ccarprice.com/products/Bentley-Bentayga-2021.jpg,4.0-liter Twin-Turbo V8 Gas,SUV,Petrol,Automatic,542,4,568,8,all,14,23,5,4,68,201.8,78.7,117.9,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,Yes,,Yes,Yes,,,,
Bentley,Bacalar Mulliner 2021,1900000,https://www.ccarprice.com/products/Bentley-Mulliner-Bacalar-2021.jpg,6.0-liter Twin-Turbo W12 Gas,Convertible,Petrol,Automatic,650,6,667,12,all,14,24,2,2,68,203,78,117,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,Yes,Yes,,Yes,,,,,
Bentley,Mulsanne Speed 2020,342300,https://www.ccarprice.com/products/Bentley-Mulsanne-Speed-2020.jpg,6.8-liter Twin-Turbo V8 Flex-fuel (FFV),Sedan,Petrol,Automatic,537,6.8,537,8,rear,10,16,5,4,59.9,219.5,75.8,128.6,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,,Yes,,Yes,,,,,
Bentley,Mulsanne 2020,310800,https://www.ccarprice.com/products/Bentley-Mulsanne-2020.jpg,6.8L V-8 Engine,Sedan,Petrol,Automatic,512,6.8,752,8,rear,10,16,5,4,NA,223,79,NA,NA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,,Yes,,,Yes,,
Bentley,Continental GT V8 Convertible 2020,222700,https://www.ccarprice.com/products/Bentley-Continental-GT-V8-Convertible-2020.jpg,4.0-liter Twin-Turbo V8 Gas,Convertible,Petrol,Automatic,542,4,568,8,all,16,26,4,2,55.1,190.9,76.9,112.2,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,,,,,Yes,,Yes,,,,,
Bentley,Bentayga V8 2020,165000,https://www.ccarprice.com/products/Bentley-Bentayga-V8-2020.jpg,4.0-liter Twin-Turbo V8 Gas,SUV,Petrol,Automatic,542,4,568,NA,all,14,23,5,4,68.6,202.4,78.7,117.9,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,,,,Yes,,Yes,,,,,
Bentley,Continental GT V8 First Edition 2020,250260,https://www.ccarprice.com/products/Bentley-Continental-GT-V8-Coupe-1st-Edition-2020.jpg,4.0-liter Twin-Turbo V8 Gas,Coupe,Petrol,Automatic,542,4,568,8,all,NA,NA,4,2,55.3,190.9,76.9,112.2,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,Yes,Yes,,Yes,,,,,
Bentley,Continental GT V8 Coupe 2020,201220,https://www.ccarprice.com/products/Bentley_Continental_GT_V8_Coupe_2020.jpg,4.0-liter Twin-Turbo V8 Gas,Coupe,Petrol,Automatic,542,4,568,NA,all,NA,NA,4,2,55.3,190.9,76.9,112.2,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,Yes,,Yes,,,,,
Bentley,Bentayga V8 Design Series 2020,203200,https://www.ccarprice.com/products/Bentley-Bentayga-V8-Design-Series-2020.jpg,4.0-liter Twin-Turbo V8 Gas,SUV,Petrol,Automatic,542,4,568,NA,all,14,23,5,4,68.6,202.4,78.7,117.9,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,Yes,,Yes,,,,,
Bentley,Bentayga Speed 2020,275500,https://www.ccarprice.com/products/Bentley-Bentayga-Speed-2020.jpg,6.0-liter Twin-Turbo W12 Gas,SUV,Petrol,Automatic,626,6,664,NA,all,12,17,5,4,68.6,202.4,78.7,117.9,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,Yes,,Yes,,,,,
Bentley,Bentayga Hybrid 2020,160000,https://www.ccarprice.com/products/Bentley-Bentayga-Hybrid-2020.jpg,3.0-liter Turbo V6 Hybrid,SUV,Hybrid,Automatic,443,3,516,NA,all,NA,NA,5,4,70,206,80,120,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,,Yes,,Yes,,,,,
Bentley,Bentayga 2020,168300,https://www.ccarprice.com/products/Bentley-Bentayga-2020.jpg,"V8 4,0 l",SUV,Petrol,Manual,542,NA,568,8,all,14,23,5,4,70,206,80,120,NA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,Yes,Yes,Yes,Yes,Yes,,,,
Bentley,Bentayga Speed 2021,240000,https://www.ccarprice.com/products/Bentley_Bentayga_Speed_2021.jpg,6.0-liter Twin-Turbo W12 Gas,SUV,Petrol,Automatic,626,6,664,8,all,14,24,5,4,68,201.8,78.7,117.9,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,Yes,Yes,Yes,,,,,
Bentley,Flying Spur 2020,214600,https://www.ccarprice.com/products/Bentley-Flying_Spur-2020-.jpg,6.0-liter Twin-Turbo W12 Gas,Sedan,Petrol,Automatic,626,6,664,12,all,12,20,5,4,58.4,209.3,77.9,125.8,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,Yes,,Yes,,,,,
Bentley,Bentayga Mulliner,298000,https://www.ccarprice.com/products/Bentley-Bentayga-Mulliner-2019.png,"W12 6,0 l",SUV,Petrol,Automatic,600,NA,664,12,all,12,19,4,4,70,206,80,120,NA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,Yes,Yes,,,,
Bentley,Bentayga V8,165000,https://www.ccarprice.com/products/Bentley-Bentayga-V8-2019.png,"V8 4,0 l",SUV,Petrol,Automatic,542,NA,568,8,all,13,23,5,4,70,206,80,120,NA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,Yes,Yes,,,,
Bentley,Bentayga,241900,https://www.ccarprice.com/products/Bentley-Bentayga-2019.png,"W12 6,0 l",SUV,Petrol,Automatic,600,NA,664,12,all,12,19,5,4,70,206,80,120,NA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,No,Yes,Yes,Yes,Yes,Yes,,Yes,,No
Rolls Royce,Spectre EV 2024,413000,https://www.ccarprice.com/products/RollsRoyce_Spectre_EV_2024.jpg,Electric,Coupe,Electric,Automatic,577,NA,664,NA,,0,0,4,2,NA,NA,NA,NA,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,,,,,Yes,,Yes,,,,,
Rolls Royce,Spectre 2023,4e+05,https://www.ccarprice.com/products/RollsRoyce_Spectre_2023.jpg,Electric,Coupe,Electric,Automatic,577,NA,664,NA,,0,0,4,2,NA,NA,NA,126.4,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,,,,,Yes,,Yes,,,,,
Rolls Royce,Cullinan Black Badge 2023,340350,https://www.ccarprice.com/products/Rolls_Royce_Cullinan_Black_Badge_2023.jpg,6.7L Twin-Turbo V12 Gas,SUV,Petrol,Automatic,563,6.7,627,NA,all,12,20,5,4,72.3,210,85,130,4.1,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,,,,,Yes,,Yes,,,,,
Rolls Royce,Wraith Coupe 2022,635000,https://www.ccarprice.com/products/Rolls_Royce_Wraith_Coupe_2022.jpg,6.6L twin-turbocharged V12,Coupe,Petrol,Automatic,624,6.6,605,12,front,12,18,4,2,59.3,208.1,76.7,122.5,4.6,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,Yes,,,,,,,
Rolls Royce,Ghost V12 2022,343000,https://www.ccarprice.com/products/Rolls_Royce_Ghost_V12_2022.jpg,6.75-liter Twin-Turbo V12 Gas,Sedan,Petrol,Automatic,563,6.7,605,12,rear,12,19,5,4,61,212.6,76.7,129.7,4.6,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,Yes,Yes,Yes,,,,,,,
Rolls Royce,Phantom Extended 2022,545000,https://www.ccarprice.com/products/RollsRoyce_Phantom_Extended_2022.jpg,6.7L Twin-Turbo V12 Gas,Sedan,Petrol,Automatic,563,6.7,664,12,rear,12,20,5,4,66,231,81,142,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,,,,,Yes,,Yes,,,,,
Rolls Royce,Ghost Extended 2022,388000,https://www.ccarprice.com/products/Rolls_Royce_Ghost_Extended_2022_1.jpg,6.7L Twin-Turbo V12 Gas,Sedan,Petrol,Automatic,563,6.7,627,12,all,0,0,5,2,61,219.2,76.7,136.4,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,,,,,Yes,,Yes,,,,,
Rolls Royce,Ghost Black Badge 2022,506025,https://www.ccarprice.com/products/Rolls_Royce_Ghost_Black_Badge_2022.jpg,6.75-liter Twin-Turbo V12 Gas,Sedan,Petrol,Automatic,563,6.7,605,12,rear,12,19,5,4,61,212.6,76.7,129.7,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,,,,Yes,Yes,,,,,,,
Rolls Royce,Spectre 2024,413000,https://www.ccarprice.com/products/RollsRoyce_Spectre_2024_2.jpg,Electric,Sedan,Electric,Automatic,577,NA,664,NA,,0,0,4,2,NA,NA,NA,NA,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,,,,,Yes,,Yes,,,,,
